Current Disposal Year;Current Disposal Month;Current Disposal Month Name;Gender;Age Group;Ethnicity (4+1);Offence Group;Current Disposal;Offence Count
2023;12;December;Female;Youth;Asian;Assault;Police Bail;1
2023;12;December;Female;Youth;Asian;Assault;Prosecution;1
2023;12;December;Female;Youth;Asian;Other Offence;Police Bail;3
2023;12;December;Female;Youth;Asian;Other Offence;Prosecution;1
2023;12;December;Female;Youth;Asian;Other Offence;Released Under Investigation;2
2023;12;December;Female;Youth;Asian;Robbery;Prosecution;1
2023;12;December;Female;Youth;Black;Assault;No Further Action;13
2023;12;December;Female;Youth;Black;Assault;Out of Court;2
2023;12;December;Female;Youth;Black;Assault;Prosecution;3
2023;12;December;Female;Youth;Black;Assault;Released Under Investigation;1
2023;12;December;Female;Youth;Black;Other Offence;No Further Action;15
2023;12;December;Female;Youth;Black;Other Offence;Police Bail;1
2023;12;December;Female;Youth;Black;Other Offence;Prosecution;2
2023;12;December;Female;Youth;Black;Other Offence;Released Under Investigation;7
2023;12;December;Female;Youth;Black;Other Offence;To Court;5
2023;12;December;Female;Youth;Black;Robbery;No Further Action;3
2023;12;December;Female;Youth;Black;Robbery;Released Under Investigation;1
2023;12;December;Female;Youth;Black;Weapons;No Further Action;1
2023;12;December;Female;Youth;Black;Weapons;Police Bail;1
2023;12;December;Female;Youth;Black;Weapons;Prosecution;1
2023;12;December;Female;Youth;Not Recorded;Assault;No Further Action;8
2023;12;December;Female;Youth;Not Recorded;Assault;Police Bail;3
2023;12;December;Female;Youth;Not Recorded;Assault;Prosecution;3
2023;12;December;Female;Youth;Not Recorded;Drug Possession;No Further Action;1
2023;12;December;Female;Youth;Not Recorded;Drug Possession;Prosecution;1
2023;12;December;Female;Youth;Not Recorded;Other Offence;No Further Action;8
2023;12;December;Female;Youth;Not Recorded;Other Offence;Out of Court;1
2023;12;December;Female;Youth;Not Recorded;Other Offence;Police Bail;2
2023;12;December;Female;Youth;Not Recorded;Other Offence;Prosecution;2
2023;12;December;Female;Youth;Not Recorded;Other Offence;Released Under Investigation;8
2023;12;December;Female;Youth;Not Recorded;Robbery;No Further Action;3
2023;12;December;Female;Youth;Not Recorded;Robbery;Police Bail;1
2023;12;December;Female;Youth;Not Recorded;Weapons;No Further Action;1
2023;12;December;Female;Youth;Other ;Other Offence;Police Bail;1
2023;12;December;Female;Youth;Other ;Other Offence;Released Under Investigation;2
2023;12;December;Female;Youth;White;Assault;No Further Action;12
2023;12;December;Female;Youth;White;Assault;Police Bail;7
2023;12;December;Female;Youth;White;Assault;Prosecution;3
2023;12;December;Female;Youth;White;Assault;Released Under Investigation;2
2023;12;December;Female;Youth;White;Drug Possession;No Further Action;2
2023;12;December;Female;Youth;White;Drug Supply;No Further Action;1
2023;12;December;Female;Youth;White;Drugs - Other;Prosecution;1
2023;12;December;Female;Youth;White;Other Offence;No Further Action;13
2023;12;December;Female;Youth;White;Other Offence;Out of Court;3
2023;12;December;Female;Youth;White;Other Offence;Police Bail;7
2023;12;December;Female;Youth;White;Other Offence;Prosecution;3
2023;12;December;Female;Youth;White;Other Offence;Released Under Investigation;7
2023;12;December;Female;Youth;White;Other Offence;To Court;1
2023;12;December;Female;Youth;White;Robbery;Police Bail;3
2023;12;December;Female;Youth;White;Weapons;No Further Action;1
2023;12;December;Female;Youth;White;Weapons;Police Bail;3
2023;12;December;Male;Adult;Asian;Assault;No Further Action;282
2023;12;December;Male;Adult;Asian;Assault;Other Disposals;2
2023;12;December;Male;Adult;Asian;Assault;Out of Court;18
2023;12;December;Male;Adult;Asian;Assault;Police Bail;90
2023;12;December;Male;Adult;Asian;Assault;Prosecution;85
2023;12;December;Male;Adult;Asian;Assault;Released Under Investigation;17
2023;12;December;Male;Adult;Asian;Drug Possession;No Further Action;21
2023;12;December;Male;Adult;Asian;Drug Possession;Out of Court;15
2023;12;December;Male;Adult;Asian;Drug Possession;Police Bail;16
2023;12;December;Male;Adult;Asian;Drug Possession;Prosecution;37
2023;12;December;Male;Adult;Asian;Drug Possession;Released Under Investigation;5
2023;12;December;Male;Adult;Asian;Drug Supply;No Further Action;17
2023;12;December;Male;Adult;Asian;Drug Supply;Police Bail;12
2023;12;December;Male;Adult;Asian;Drug Supply;Prosecution;21
2023;12;December;Male;Adult;Asian;Drug Supply;Released Under Investigation;5
2023;12;December;Male;Adult;Asian;Drugs - Other;No Further Action;21
2023;12;December;Male;Adult;Asian;Drugs - Other;Police Bail;6
2023;12;December;Male;Adult;Asian;Drugs - Other;Prosecution;8
2023;12;December;Male;Adult;Asian;Drugs - Other;Released Under Investigation;5
2023;12;December;Male;Adult;Asian;Murder;Police Bail;1
2023;12;December;Male;Adult;Asian;Murder;Prosecution;1
2023;12;December;Male;Adult;Asian;Other Offence;No Further Action;435
2023;12;December;Male;Adult;Asian;Other Offence;Other Disposals;77
2023;12;December;Male;Adult;Asian;Other Offence;Out of Court;22
2023;12;December;Male;Adult;Asian;Other Offence;Police Bail;160
2023;12;December;Male;Adult;Asian;Other Offence;Prosecution;205
2023;12;December;Male;Adult;Asian;Other Offence;Released Under Investigation;186
2023;12;December;Male;Adult;Asian;Other Offence;To Court;83
2023;12;December;Male;Adult;Asian;Robbery;No Further Action;3
2023;12;December;Male;Adult;Asian;Robbery;Police Bail;3
2023;12;December;Male;Adult;Asian;Robbery;Prosecution;5
2023;12;December;Male;Adult;Asian;Sexual Offences;No Further Action;48
2023;12;December;Male;Adult;Asian;Sexual Offences;Other Disposals;1
2023;12;December;Male;Adult;Asian;Sexual Offences;Out of Court;1
2023;12;December;Male;Adult;Asian;Sexual Offences;Police Bail;39
2023;12;December;Male;Adult;Asian;Sexual Offences;Prosecution;23
2023;12;December;Male;Adult;Asian;Sexual Offences;Released Under Investigation;7
2023;12;December;Male;Adult;Asian;Weapons;No Further Action;29
2023;12;December;Male;Adult;Asian;Weapons;Out of Court;1
2023;12;December;Male;Adult;Asian;Weapons;Police Bail;18
2023;12;December;Male;Adult;Asian;Weapons;Prosecution;29
2023;12;December;Male;Adult;Asian;Weapons;Released Under Investigation;5
2023;12;December;Male;Adult;Black;Assault;No Further Action;433
2023;12;December;Male;Adult;Black;Assault;Other Disposals;1
2023;12;December;Male;Adult;Black;Assault;Out of Court;10
2023;12;December;Male;Adult;Black;Assault;Police Bail;164
2023;12;December;Male;Adult;Black;Assault;Prosecution;195
2023;12;December;Male;Adult;Black;Assault;Released Under Investigation;26
2023;12;December;Male;Adult;Black;Drug Possession;No Further Action;52
2023;12;December;Male;Adult;Black;Drug Possession;Other Disposals;1
2023;12;December;Male;Adult;Black;Drug Possession;Out of Court;33
2023;12;December;Male;Adult;Black;Drug Possession;Police Bail;39
2023;12;December;Male;Adult;Black;Drug Possession;Prosecution;141
2023;12;December;Male;Adult;Black;Drug Possession;Released Under Investigation;12
2023;12;December;Male;Adult;Black;Drug Supply;No Further Action;44
2023;12;December;Male;Adult;Black;Drug Supply;Other Disposals;4
2023;12;December;Male;Adult;Black;Drug Supply;Police Bail;45
2023;12;December;Male;Adult;Black;Drug Supply;Prosecution;54
2023;12;December;Male;Adult;Black;Drug Supply;Released Under Investigation;13
2023;12;December;Male;Adult;Black;Drugs - Other;No Further Action;26
2023;12;December;Male;Adult;Black;Drugs - Other;Police Bail;8
2023;12;December;Male;Adult;Black;Drugs - Other;Prosecution;15
2023;12;December;Male;Adult;Black;Drugs - Other;Released Under Investigation;3
2023;12;December;Male;Adult;Black;Murder;No Further Action;7
2023;12;December;Male;Adult;Black;Murder;Police Bail;2
2023;12;December;Male;Adult;Black;Murder;Prosecution;7
2023;12;December;Male;Adult;Black;Other Offence;No Further Action;730
2023;12;December;Male;Adult;Black;Other Offence;Other Disposals;174
2023;12;December;Male;Adult;Black;Other Offence;Out of Court;36
2023;12;December;Male;Adult;Black;Other Offence;Police Bail;274
2023;12;December;Male;Adult;Black;Other Offence;Prosecution;483
2023;12;December;Male;Adult;Black;Other Offence;Released Under Investigation;397
2023;12;December;Male;Adult;Black;Other Offence;To Court;221
2023;12;December;Male;Adult;Black;Robbery;No Further Action;52
2023;12;December;Male;Adult;Black;Robbery;Police Bail;26
2023;12;December;Male;Adult;Black;Robbery;Prosecution;26
2023;12;December;Male;Adult;Black;Robbery;Released Under Investigation;2
2023;12;December;Male;Adult;Black;Sexual Offences;No Further Action;64
2023;12;December;Male;Adult;Black;Sexual Offences;Other Disposals;1
2023;12;December;Male;Adult;Black;Sexual Offences;Out of Court;1
2023;12;December;Male;Adult;Black;Sexual Offences;Police Bail;63
2023;12;December;Male;Adult;Black;Sexual Offences;Prosecution;36
2023;12;December;Male;Adult;Black;Sexual Offences;Released Under Investigation;14
2023;12;December;Male;Adult;Black;Weapons;No Further Action;86
2023;12;December;Male;Adult;Black;Weapons;Other Disposals;1
2023;12;December;Male;Adult;Black;Weapons;Out of Court;3
2023;12;December;Male;Adult;Black;Weapons;Police Bail;47
2023;12;December;Male;Adult;Black;Weapons;Prosecution;107
2023;12;December;Male;Adult;Black;Weapons;Released Under Investigation;7
2023;12;December;Male;Adult;Not Recorded;Assault;No Further Action;238
2023;12;December;Male;Adult;Not Recorded;Assault;Out of Court;16
2023;12;December;Male;Adult;Not Recorded;Assault;Police Bail;78
2023;12;December;Male;Adult;Not Recorded;Assault;Prosecution;75
2023;12;December;Male;Adult;Not Recorded;Assault;Released Under Investigation;7
2023;12;December;Male;Adult;Not Recorded;Drug Possession;No Further Action;20
2023;12;December;Male;Adult;Not Recorded;Drug Possession;Out of Court;25
2023;12;December;Male;Adult;Not Recorded;Drug Possession;Police Bail;19
2023;12;December;Male;Adult;Not Recorded;Drug Possession;Prosecution;33
2023;12;December;Male;Adult;Not Recorded;Drug Possession;Released Under Investigation;4
2023;12;December;Male;Adult;Not Recorded;Drug Supply;No Further Action;16
2023;12;December;Male;Adult;Not Recorded;Drug Supply;Other Disposals;1
2023;12;December;Male;Adult;Not Recorded;Drug Supply;Out of Court;1
2023;12;December;Male;Adult;Not Recorded;Drug Supply;Police Bail;8
2023;12;December;Male;Adult;Not Recorded;Drug Supply;Prosecution;6
2023;12;December;Male;Adult;Not Recorded;Drug Supply;Released Under Investigation;6
2023;12;December;Male;Adult;Not Recorded;Drugs - Other;No Further Action;15
2023;12;December;Male;Adult;Not Recorded;Drugs - Other;Police Bail;7
2023;12;December;Male;Adult;Not Recorded;Drugs - Other;Prosecution;6
2023;12;December;Male;Adult;Not Recorded;Drugs - Other;Released Under Investigation;1
2023;12;December;Male;Adult;Not Recorded;Drugs - Other;To Court;1
2023;12;December;Male;Adult;Not Recorded;Murder;No Further Action;1
2023;12;December;Male;Adult;Not Recorded;Murder;Prosecution;1
2023;12;December;Male;Adult;Not Recorded;Other Offence;No Further Action;308
2023;12;December;Male;Adult;Not Recorded;Other Offence;Other Disposals;85
2023;12;December;Male;Adult;Not Recorded;Other Offence;Out of Court;24
2023;12;December;Male;Adult;Not Recorded;Other Offence;Police Bail;134
2023;12;December;Male;Adult;Not Recorded;Other Offence;Prosecution;174
2023;12;December;Male;Adult;Not Recorded;Other Offence;Released Under Investigation;142
2023;12;December;Male;Adult;Not Recorded;Other Offence;To Court;53
2023;12;December;Male;Adult;Not Recorded;Robbery;No Further Action;13
2023;12;December;Male;Adult;Not Recorded;Robbery;Police Bail;9
2023;12;December;Male;Adult;Not Recorded;Robbery;Prosecution;1
2023;12;December;Male;Adult;Not Recorded;Sexual Offences;No Further Action;38
2023;12;December;Male;Adult;Not Recorded;Sexual Offences;Police Bail;35
2023;12;December;Male;Adult;Not Recorded;Sexual Offences;Prosecution;18
2023;12;December;Male;Adult;Not Recorded;Sexual Offences;Released Under Investigation;1
2023;12;December;Male;Adult;Not Recorded;Weapons;No Further Action;25
2023;12;December;Male;Adult;Not Recorded;Weapons;Police Bail;12
2023;12;December;Male;Adult;Not Recorded;Weapons;Prosecution;23
2023;12;December;Male;Adult;Not Recorded;Weapons;Released Under Investigation;4
2023;12;December;Male;Adult;Other ;Assault;No Further Action;36
2023;12;December;Male;Adult;Other ;Assault;Other Disposals;1
2023;12;December;Male;Adult;Other ;Assault;Out of Court;5
2023;12;December;Male;Adult;Other ;Assault;Police Bail;24
2023;12;December;Male;Adult;Other ;Assault;Prosecution;13
2023;12;December;Male;Adult;Other ;Drug Possession;No Further Action;1
2023;12;December;Male;Adult;Other ;Drug Possession;Out of Court;3
2023;12;December;Male;Adult;Other ;Drug Possession;Police Bail;5
2023;12;December;Male;Adult;Other ;Drug Possession;Prosecution;4
2023;12;December;Male;Adult;Other ;Drug Possession;Released Under Investigation;2
2023;12;December;Male;Adult;Other ;Drug Supply;No Further Action;2
2023;12;December;Male;Adult;Other ;Drug Supply;Prosecution;2
2023;12;December;Male;Adult;Other ;Drugs - Other;No Further Action;1
2023;12;December;Male;Adult;Other ;Drugs - Other;Prosecution;1
2023;12;December;Male;Adult;Other ;Other Offence;No Further Action;62
2023;12;December;Male;Adult;Other ;Other Offence;Other Disposals;5
2023;12;December;Male;Adult;Other ;Other Offence;Out of Court;6
2023;12;December;Male;Adult;Other ;Other Offence;Police Bail;26
2023;12;December;Male;Adult;Other ;Other Offence;Prosecution;39
2023;12;December;Male;Adult;Other ;Other Offence;Released Under Investigation;36
2023;12;December;Male;Adult;Other ;Other Offence;To Court;12
2023;12;December;Male;Adult;Other ;Robbery;No Further Action;1
2023;12;December;Male;Adult;Other ;Robbery;Police Bail;2
2023;12;December;Male;Adult;Other ;Robbery;Prosecution;1
2023;12;December;Male;Adult;Other ;Sexual Offences;No Further Action;8
2023;12;December;Male;Adult;Other ;Sexual Offences;Out of Court;1
2023;12;December;Male;Adult;Other ;Sexual Offences;Police Bail;7
2023;12;December;Male;Adult;Other ;Sexual Offences;Prosecution;1
2023;12;December;Male;Adult;Other ;Sexual Offences;Released Under Investigation;1
2023;12;December;Male;Adult;Other ;Weapons;No Further Action;3
2023;12;December;Male;Adult;Other ;Weapons;Police Bail;3
2023;12;December;Male;Adult;Other ;Weapons;Prosecution;3
2023;12;December;Male;Adult;Other ;Weapons;Released Under Investigation;1
2023;12;December;Male;Adult;White;Assault;No Further Action;664
2023;12;December;Male;Adult;White;Assault;Other Disposals;3
2023;12;December;Male;Adult;White;Assault;Out of Court;40
2023;12;December;Male;Adult;White;Assault;Police Bail;245
2023;12;December;Male;Adult;White;Assault;Prosecution;274
2023;12;December;Male;Adult;White;Assault;Released Under Investigation;31
2023;12;December;Male;Adult;White;Drug Possession;No Further Action;78
2023;12;December;Male;Adult;White;Drug Possession;Out of Court;43
2023;12;December;Male;Adult;White;Drug Possession;Police Bail;61
2023;12;December;Male;Adult;White;Drug Possession;Prosecution;143
2023;12;December;Male;Adult;White;Drug Possession;Released Under Investigation;10
2023;12;December;Male;Adult;White;Drug Supply;No Further Action;29
2023;12;December;Male;Adult;White;Drug Supply;Out of Court;2
2023;12;December;Male;Adult;White;Drug Supply;Police Bail;29
2023;12;December;Male;Adult;White;Drug Supply;Prosecution;26
2023;12;December;Male;Adult;White;Drug Supply;Released Under Investigation;17
2023;12;December;Male;Adult;White;Drugs - Other;No Further Action;28
2023;12;December;Male;Adult;White;Drugs - Other;Other Disposals;2
2023;12;December;Male;Adult;White;Drugs - Other;Out of Court;3
2023;12;December;Male;Adult;White;Drugs - Other;Police Bail;14
2023;12;December;Male;Adult;White;Drugs - Other;Prosecution;28
2023;12;December;Male;Adult;White;Drugs - Other;Released Under Investigation;5
2023;12;December;Male;Adult;White;Murder;No Further Action;3
2023;12;December;Male;Adult;White;Murder;Police Bail;2
2023;12;December;Male;Adult;White;Murder;Prosecution;1
2023;12;December;Male;Adult;White;Other Offence;No Further Action;1.182
2023;12;December;Male;Adult;White;Other Offence;Other Disposals;344
2023;12;December;Male;Adult;White;Other Offence;Out of Court;73
2023;12;December;Male;Adult;White;Other Offence;Police Bail;488
2023;12;December;Male;Adult;White;Other Offence;Prosecution;785
2023;12;December;Male;Adult;White;Other Offence;Released Under Investigation;454
2023;12;December;Male;Adult;White;Other Offence;To Court;313
2023;12;December;Male;Adult;White;Robbery;No Further Action;26
2023;12;December;Male;Adult;White;Robbery;Police Bail;16
2023;12;December;Male;Adult;White;Robbery;Prosecution;20
2023;12;December;Male;Adult;White;Robbery;Released Under Investigation;3
2023;12;December;Male;Adult;White;Sexual Offences;No Further Action;109
2023;12;December;Male;Adult;White;Sexual Offences;Other Disposals;1
2023;12;December;Male;Adult;White;Sexual Offences;Out of Court;5
2023;12;December;Male;Adult;White;Sexual Offences;Police Bail;82
2023;12;December;Male;Adult;White;Sexual Offences;Prosecution;50
2023;12;December;Male;Adult;White;Sexual Offences;Released Under Investigation;12
2023;12;December;Male;Adult;White;Weapons;No Further Action;96
2023;12;December;Male;Adult;White;Weapons;Out of Court;8
2023;12;December;Male;Adult;White;Weapons;Police Bail;61
2023;12;December;Male;Adult;White;Weapons;Prosecution;96
2023;12;December;Male;Adult;White;Weapons;Released Under Investigation;10
2023;12;December;Male;Not Recorded;Black;Other Offence;Released Under Investigation;1
2023;12;December;Male;Not Recorded;Not Recorded;Other Offence;No Further Action;1
2023;12;December;Male;Youth;Asian;Assault;Police Bail;3
2023;12;December;Male;Youth;Asian;Assault;Prosecution;4
2023;12;December;Male;Youth;Asian;Drug Possession;No Further Action;3
2023;12;December;Male;Youth;Asian;Drug Possession;Police Bail;3
2023;12;December;Male;Youth;Asian;Drug Possession;Prosecution;3
2023;12;December;Male;Youth;Asian;Drug Supply;No Further Action;2
2023;12;December;Male;Youth;Asian;Drug Supply;Police Bail;3
2023;12;December;Male;Youth;Asian;Drug Supply;Prosecution;1
2023;12;December;Male;Youth;Asian;Drug Supply;Released Under Investigation;2
2023;12;December;Male;Youth;Asian;Other Offence;No Further Action;10
2023;12;December;Male;Youth;Asian;Other Offence;Other Disposals;1
2023;12;December;Male;Youth;Asian;Other Offence;Police Bail;10
2023;12;December;Male;Youth;Asian;Other Offence;Prosecution;2
2023;12;December;Male;Youth;Asian;Other Offence;Released Under Investigation;10
2023;12;December;Male;Youth;Asian;Robbery;No Further Action;1
2023;12;December;Male;Youth;Asian;Robbery;Police Bail;3
2023;12;December;Male;Youth;Asian;Sexual Offences;No Further Action;2
2023;12;December;Male;Youth;Asian;Sexual Offences;Prosecution;1
2023;12;December;Male;Youth;Asian;Weapons;No Further Action;1
2023;12;December;Male;Youth;Asian;Weapons;Out of Court;2
2023;12;December;Male;Youth;Asian;Weapons;Police Bail;6
2023;12;December;Male;Youth;Asian;Weapons;Prosecution;5
2023;12;December;Male;Youth;Asian;Weapons;Released Under Investigation;2
2023;12;December;Male;Youth;Black;Assault;No Further Action;24
2023;12;December;Male;Youth;Black;Assault;Police Bail;17
2023;12;December;Male;Youth;Black;Assault;Prosecution;10
2023;12;December;Male;Youth;Black;Assault;Released Under Investigation;2
2023;12;December;Male;Youth;Black;Drug Possession;No Further Action;1
2023;12;December;Male;Youth;Black;Drug Possession;Other Disposals;1
2023;12;December;Male;Youth;Black;Drug Possession;Out of Court;4
2023;12;December;Male;Youth;Black;Drug Possession;Police Bail;11
2023;12;December;Male;Youth;Black;Drug Possession;Prosecution;14
2023;12;December;Male;Youth;Black;Drug Possession;Released Under Investigation;4
2023;12;December;Male;Youth;Black;Drug Supply;No Further Action;7
2023;12;December;Male;Youth;Black;Drug Supply;Police Bail;7
2023;12;December;Male;Youth;Black;Drug Supply;Prosecution;2
2023;12;December;Male;Youth;Black;Drug Supply;Released Under Investigation;4
2023;12;December;Male;Youth;Black;Drugs - Other;Released Under Investigation;1
2023;12;December;Male;Youth;Black;Murder;No Further Action;1
2023;12;December;Male;Youth;Black;Murder;Police Bail;1
2023;12;December;Male;Youth;Black;Murder;Prosecution;3
2023;12;December;Male;Youth;Black;Other Offence;No Further Action;55
2023;12;December;Male;Youth;Black;Other Offence;Other Disposals;21
2023;12;December;Male;Youth;Black;Other Offence;Out of Court;3
2023;12;December;Male;Youth;Black;Other Offence;Police Bail;27
2023;12;December;Male;Youth;Black;Other Offence;Prosecution;21
2023;12;December;Male;Youth;Black;Other Offence;Released Under Investigation;42
2023;12;December;Male;Youth;Black;Other Offence;To Court;10
2023;12;December;Male;Youth;Black;Robbery;No Further Action;42
2023;12;December;Male;Youth;Black;Robbery;Police Bail;49
2023;12;December;Male;Youth;Black;Robbery;Prosecution;15
2023;12;December;Male;Youth;Black;Robbery;Released Under Investigation;6
2023;12;December;Male;Youth;Black;Sexual Offences;No Further Action;5
2023;12;December;Male;Youth;Black;Sexual Offences;Police Bail;8
2023;12;December;Male;Youth;Black;Weapons;No Further Action;20
2023;12;December;Male;Youth;Black;Weapons;Police Bail;14
2023;12;December;Male;Youth;Black;Weapons;Prosecution;24
2023;12;December;Male;Youth;Black;Weapons;Released Under Investigation;5
2023;12;December;Male;Youth;Not Recorded;Assault;No Further Action;22
2023;12;December;Male;Youth;Not Recorded;Assault;Police Bail;5
2023;12;December;Male;Youth;Not Recorded;Assault;Prosecution;4
2023;12;December;Male;Youth;Not Recorded;Assault;Released Under Investigation;2
2023;12;December;Male;Youth;Not Recorded;Drug Possession;No Further Action;4
2023;12;December;Male;Youth;Not Recorded;Drug Possession;Out of Court;1
2023;12;December;Male;Youth;Not Recorded;Drug Possession;Police Bail;4
2023;12;December;Male;Youth;Not Recorded;Drug Possession;Prosecution;3
2023;12;December;Male;Youth;Not Recorded;Drug Supply;No Further Action;2
2023;12;December;Male;Youth;Not Recorded;Drug Supply;Police Bail;3
2023;12;December;Male;Youth;Not Recorded;Other Offence;No Further Action;30
2023;12;December;Male;Youth;Not Recorded;Other Offence;Other Disposals;6
2023;12;December;Male;Youth;Not Recorded;Other Offence;Out of Court;5
2023;12;December;Male;Youth;Not Recorded;Other Offence;Police Bail;17
2023;12;December;Male;Youth;Not Recorded;Other Offence;Prosecution;7
2023;12;December;Male;Youth;Not Recorded;Other Offence;Released Under Investigation;27
2023;12;December;Male;Youth;Not Recorded;Robbery;No Further Action;16
2023;12;December;Male;Youth;Not Recorded;Robbery;Out of Court;1
2023;12;December;Male;Youth;Not Recorded;Robbery;Police Bail;12
2023;12;December;Male;Youth;Not Recorded;Robbery;Prosecution;2
2023;12;December;Male;Youth;Not Recorded;Robbery;Released Under Investigation;3
2023;12;December;Male;Youth;Not Recorded;Sexual Offences;No Further Action;3
2023;12;December;Male;Youth;Not Recorded;Sexual Offences;Police Bail;3
2023;12;December;Male;Youth;Not Recorded;Weapons;No Further Action;8
2023;12;December;Male;Youth;Not Recorded;Weapons;Out of Court;3
2023;12;December;Male;Youth;Not Recorded;Weapons;Police Bail;6
2023;12;December;Male;Youth;Not Recorded;Weapons;Prosecution;13
2023;12;December;Male;Youth;Not Recorded;Weapons;Released Under Investigation;3
2023;12;December;Male;Youth;Other ;Assault;No Further Action;4
2023;12;December;Male;Youth;Other ;Assault;Police Bail;2
2023;12;December;Male;Youth;Other ;Assault;Prosecution;2
2023;12;December;Male;Youth;Other ;Drug Possession;Out of Court;1
2023;12;December;Male;Youth;Other ;Drug Possession;Police Bail;1
2023;12;December;Male;Youth;Other ;Drug Supply;Police Bail;1
2023;12;December;Male;Youth;Other ;Other Offence;No Further Action;4
2023;12;December;Male;Youth;Other ;Other Offence;Other Disposals;1
2023;12;December;Male;Youth;Other ;Other Offence;Police Bail;3
2023;12;December;Male;Youth;Other ;Other Offence;Prosecution;1
2023;12;December;Male;Youth;Other ;Other Offence;Released Under Investigation;6
2023;12;December;Male;Youth;Other ;Robbery;No Further Action;2
2023;12;December;Male;Youth;Other ;Robbery;Other Disposals;1
2023;12;December;Male;Youth;Other ;Robbery;Police Bail;2
2023;12;December;Male;Youth;Other ;Sexual Offences;Police Bail;2
2023;12;December;Male;Youth;White;Assault;No Further Action;27
2023;12;December;Male;Youth;White;Assault;Out of Court;2
2023;12;December;Male;Youth;White;Assault;Police Bail;13
2023;12;December;Male;Youth;White;Assault;Prosecution;6
2023;12;December;Male;Youth;White;Assault;Released Under Investigation;3
2023;12;December;Male;Youth;White;Drug Possession;No Further Action;3
2023;12;December;Male;Youth;White;Drug Possession;Out of Court;3
2023;12;December;Male;Youth;White;Drug Possession;Police Bail;6
2023;12;December;Male;Youth;White;Drug Possession;Prosecution;13
2023;12;December;Male;Youth;White;Drug Possession;Released Under Investigation;5
2023;12;December;Male;Youth;White;Drug Supply;No Further Action;3
2023;12;December;Male;Youth;White;Drug Supply;Prosecution;1
2023;12;December;Male;Youth;White;Drug Supply;Released Under Investigation;1
2023;12;December;Male;Youth;White;Drugs - Other;No Further Action;1
2023;12;December;Male;Youth;White;Other Offence;No Further Action;64
2023;12;December;Male;Youth;White;Other Offence;Other Disposals;5
2023;12;December;Male;Youth;White;Other Offence;Out of Court;2
2023;12;December;Male;Youth;White;Other Offence;Police Bail;25
2023;12;December;Male;Youth;White;Other Offence;Prosecution;21
2023;12;December;Male;Youth;White;Other Offence;Released Under Investigation;47
2023;12;December;Male;Youth;White;Other Offence;To Court;3
2023;12;December;Male;Youth;White;Robbery;No Further Action;20
2023;12;December;Male;Youth;White;Robbery;Police Bail;12
2023;12;December;Male;Youth;White;Robbery;Prosecution;1
2023;12;December;Male;Youth;White;Robbery;Released Under Investigation;2
2023;12;December;Male;Youth;White;Sexual Offences;No Further Action;7
2023;12;December;Male;Youth;White;Sexual Offences;Police Bail;7
2023;12;December;Male;Youth;White;Sexual Offences;Released Under Investigation;1
2023;12;December;Male;Youth;White;Weapons;No Further Action;14
2023;12;December;Male;Youth;White;Weapons;Out of Court;1
2023;12;December;Male;Youth;White;Weapons;Police Bail;10
2023;12;December;Male;Youth;White;Weapons;Prosecution;18
2023;12;December;Male;Youth;White;Weapons;Released Under Investigation;1
2023;12;December;Not Recorded;Adult;Asian;Other Offence;Police Bail;1
2023;12;December;Not Recorded;Adult;Black;Assault;No Further Action;2
2023;12;December;Not Recorded;Adult;Black;Drugs - Other;No Further Action;1
2023;12;December;Not Recorded;Adult;Black;Other Offence;No Further Action;1
2023;12;December;Not Recorded;Adult;Black;Other Offence;Released Under Investigation;1
2023;12;December;Not Recorded;Adult;Not Recorded;Assault;No Further Action;4
2023;12;December;Not Recorded;Adult;Not Recorded;Assault;Police Bail;1
2023;12;December;Not Recorded;Adult;Not Recorded;Assault;Prosecution;1
2023;12;December;Not Recorded;Adult;Not Recorded;Assault;Released Under Investigation;1
2023;12;December;Not Recorded;Adult;Not Recorded;Drug Possession;No Further Action;2
2023;12;December;Not Recorded;Adult;Not Recorded;Drug Possession;Out of Court;1
2023;12;December;Not Recorded;Adult;Not Recorded;Drug Possession;Police Bail;1
2023;12;December;Not Recorded;Adult;Not Recorded;Drug Possession;Released Under Investigation;1
2023;12;December;Not Recorded;Adult;Not Recorded;Drug Supply;Released Under Investigation;1
2023;12;December;Not Recorded;Adult;Not Recorded;Drugs - Other;No Further Action;1
2023;12;December;Not Recorded;Adult;Not Recorded;Drugs - Other;Police Bail;1
2023;12;December;Not Recorded;Adult;Not Recorded;Other Offence;No Further Action;20
2023;12;December;Not Recorded;Adult;Not Recorded;Other Offence;Other Disposals;3
2023;12;December;Not Recorded;Adult;Not Recorded;Other Offence;Police Bail;4
2023;12;December;Not Recorded;Adult;Not Recorded;Other Offence;Released Under Investigation;4
2023;12;December;Not Recorded;Adult;Not Recorded;Other Offence;To Court;3
2023;12;December;Not Recorded;Adult;Not Recorded;Sexual Offences;No Further Action;2
2023;12;December;Not Recorded;Adult;Not Recorded;Sexual Offences;Prosecution;1
2023;12;December;Not Recorded;Adult;Not Recorded;Weapons;Police Bail;1
2023;12;December;Not Recorded;Adult;Other ;Other Offence;Other Disposals;2
2023;12;December;Not Recorded;Adult;White;Assault;No Further Action;3
2023;12;December;Not Recorded;Adult;White;Assault;Police Bail;1
2023;12;December;Not Recorded;Adult;White;Drugs - Other;Prosecution;1
