Arrest Year;Arrest Month;Arrest Month Name;Gender;Age Group;Ethnicity (4+1);First Arrest Offnece;Domestic Abuse Flag;Arrest Count
2019;3;March;Female;Adult;White;Drugs;No;64
2019;3;March;Female;Adult;White;Immigration;No;4
2019;3;March;Female;Adult;White;Murder;No;13
2019;3;March;Female;Adult;White;Murder;Yes;3
2019;3;March;Female;Adult;White;Offensive Weapons;No;16
2019;3;March;Female;Adult;White;Other Offence;No;312
2019;3;March;Female;Adult;White;Other Offence;Yes;84
2019;3;March;Female;Adult;White;Robbery;No;5
2019;3;March;Female;Adult;White;Robbery;Yes;1
2019;3;March;Female;Adult;White;Sexual Offences;No;4
2019;3;March;Female;Adult;White;Theft;No;108
2019;3;March;Female;Adult;White;Theft;Yes;1
2019;3;March;Female;Youth;Asian;Assault;No;2
2019;3;March;Female;Youth;Asian;Offensive Weapons;No;1
2019;3;March;Female;Youth;Asian;Other Offence;No;5
2019;3;March;Female;Youth;Asian;Other Offence;Yes;2
2019;3;March;Female;Youth;Black;Assault;No;16
2019;3;March;Female;Youth;Black;Assault;Yes;4
2019;3;March;Female;Youth;Black;Burglary;No;1
2019;3;March;Female;Youth;Black;Drugs;No;9
2019;3;March;Female;Youth;Black;Drugs;Yes;1
2019;3;March;Female;Youth;Black;Murder;No;1
2019;3;March;Female;Youth;Black;Offensive Weapons;No;3
2019;3;March;Female;Youth;Black;Other Offence;No;23
2019;3;March;Female;Youth;Black;Other Offence;Yes;1
2019;3;March;Female;Youth;Black;Robbery;No;5
2019;3;March;Female;Youth;Black;Theft;No;4
2019;3;March;Female;Youth;Not Recorded;Assault;No;1
2019;3;March;Female;Youth;Other ;Assault;Yes;1
2019;3;March;Female;Youth;Other ;Other Offence;No;1
2019;3;March;Female;Youth;White;Assault;No;7
2019;3;March;Female;Youth;White;Assault;Yes;5
2019;3;March;Female;Youth;White;Burglary;No;2
2019;3;March;Female;Youth;White;Drugs;No;9
2019;3;March;Female;Youth;White;Offensive Weapons;No;1
2019;3;March;Female;Youth;White;Other Offence;No;21
2019;3;March;Female;Youth;White;Other Offence;Yes;4
2019;3;March;Female;Youth;White;Robbery;No;3
2019;3;March;Female;Youth;White;Theft;No;9
2019;3;March;Male;Adult;Asian;Assault;No;99
2019;3;March;Male;Adult;Asian;Assault;Yes;153
2019;3;March;Male;Adult;Asian;Burglary;No;15
2019;3;March;Male;Adult;Asian;Burglary;Yes;1
2019;3;March;Male;Adult;Asian;Driving;No;123
2019;3;March;Male;Adult;Asian;Drugs;No;263
2019;3;March;Male;Adult;Asian;Immigration;No;104
2019;3;March;Male;Adult;Asian;Immigration;Yes;1
2019;3;March;Male;Adult;Asian;Murder;No;22
2019;3;March;Male;Adult;Asian;Murder;Yes;23
2019;3;March;Male;Adult;Asian;Offensive Weapons;No;61
2019;3;March;Male;Adult;Asian;Other Offence;No;440
2019;3;March;Male;Adult;Asian;Other Offence;Yes;140
2019;3;March;Male;Adult;Asian;Robbery;No;18
2019;3;March;Male;Adult;Asian;Robbery;Yes;1
2019;3;March;Male;Adult;Asian;Sexual Offences;No;42
2019;3;March;Male;Adult;Asian;Sexual Offences;Yes;10
2019;3;March;Male;Adult;Asian;Theft;No;69
2019;3;March;Male;Adult;Asian;Theft;Yes;3
2019;3;March;Male;Adult;Black;Assault;No;199
2019;3;March;Male;Adult;Black;Assault;Yes;168
2019;3;March;Male;Adult;Black;Burglary;No;79
2019;3;March;Male;Adult;Black;Burglary;Yes;5
2019;3;March;Male;Adult;Black;Driving;No;134
2019;3;March;Male;Adult;Black;Drugs;No;589
2019;3;March;Male;Adult;Black;Drugs;Yes;4
2019;3;March;Male;Adult;Black;Immigration;No;33
2019;3;March;Male;Adult;Black;Murder;No;54
2019;3;March;Male;Adult;Black;Murder;Yes;22
2019;3;March;Male;Adult;Black;Offensive Weapons;No;199
2019;3;March;Male;Adult;Black;Offensive Weapons;Yes;1
2019;3;March;Male;Adult;Black;Other Offence;No;1.048
2019;3;March;Male;Adult;Black;Other Offence;Yes;204
2019;3;March;Male;Adult;Black;Robbery;No;58
2019;3;March;Male;Adult;Black;Robbery;Yes;2
2019;3;March;Male;Adult;Black;Sexual Offences;No;89
2019;3;March;Male;Adult;Black;Sexual Offences;Yes;6
2019;3;March;Male;Adult;Black;Theft;No;154
2019;3;March;Male;Adult;Black;Theft;Yes;4
2019;3;March;Male;Adult;Not Recorded;Assault;No;1
2019;3;March;Male;Adult;Not Recorded;Assault;Yes;3
2019;3;March;Male;Adult;Not Recorded;Burglary;No;4
2019;3;March;Male;Adult;Not Recorded;Driving;No;3
2019;3;March;Male;Adult;Not Recorded;Drugs;No;7
2019;3;March;Male;Adult;Not Recorded;Immigration;No;2
2019;3;March;Male;Adult;Not Recorded;Murder;No;1
2019;3;March;Male;Adult;Not Recorded;Murder;Yes;3
2019;3;March;Male;Adult;Not Recorded;Offensive Weapons;No;4
2019;3;March;Male;Adult;Not Recorded;Other Offence;No;21
2019;3;March;Male;Adult;Not Recorded;Other Offence;Yes;5
2019;3;March;Male;Adult;Not Recorded;Robbery;No;2
2019;3;March;Male;Adult;Not Recorded;Sexual Offences;No;4
2019;3;March;Male;Adult;Not Recorded;Theft;No;5
2019;3;March;Male;Adult;Other ;Assault;No;18
2019;3;March;Male;Adult;Other ;Assault;Yes;34
2019;3;March;Male;Adult;Other ;Burglary;No;7
2019;3;March;Male;Adult;Other ;Burglary;Yes;1
2019;3;March;Male;Adult;Other ;Driving;No;11
2019;3;March;Male;Adult;Other ;Drugs;No;44
2019;3;March;Male;Adult;Other ;Immigration;No;29
2019;3;March;Male;Adult;Other ;Murder;No;6
2019;3;March;Male;Adult;Other ;Murder;Yes;2
2019;3;March;Male;Adult;Other ;Offensive Weapons;No;13
2019;3;March;Male;Adult;Other ;Other Offence;No;114
2019;3;March;Male;Adult;Other ;Other Offence;Yes;22
2019;3;March;Male;Adult;Other ;Robbery;No;4
2019;3;March;Male;Adult;Other ;Sexual Offences;No;6
2019;3;March;Male;Adult;Other ;Sexual Offences;Yes;1
2019;3;March;Male;Adult;Other ;Theft;No;19
2019;3;March;Male;Adult;Other ;Theft;Yes;1
2019;3;March;Male;Adult;White;Assault;No;345
2019;3;March;Male;Adult;White;Assault;Yes;362
2019;3;March;Male;Adult;White;Burglary;No;173
2019;3;March;Male;Adult;White;Burglary;Yes;4
2019;3;March;Male;Adult;White;Driving;No;255
2019;3;March;Male;Adult;White;Driving;Yes;1
2019;3;March;Male;Adult;White;Drugs;No;480
2019;3;March;Male;Adult;White;Drugs;Yes;3
2019;3;March;Male;Adult;White;Immigration;No;71
2019;3;March;Male;Adult;White;Murder;No;50
2019;3;March;Male;Adult;White;Murder;Yes;28
2019;3;March;Male;Adult;White;Offensive Weapons;No;169
2019;3;March;Male;Adult;White;Offensive Weapons;Yes;3
2019;3;March;Male;Adult;White;Other Offence;No;1.730
2019;3;March;Male;Adult;White;Other Offence;Yes;397
2019;3;March;Male;Adult;White;Robbery;No;33
2019;3;March;Male;Adult;White;Robbery;Yes;1
2019;3;March;Male;Adult;White;Sexual Offences;No;134
2019;3;March;Male;Adult;White;Sexual Offences;Yes;11
2019;3;March;Male;Adult;White;Theft;No;349
2019;3;March;Male;Adult;White;Theft;Yes;9
2019;3;March;Male;Not Recorded;Black;Assault;No;1
2019;3;March;Male;Not Recorded;Black;Drugs;No;1
2019;3;March;Male;Not Recorded;Black;Other Offence;No;2
2019;3;March;Male;Not Recorded;White;Assault;No;1
2019;3;March;Male;Not Recorded;White;Driving;No;1
2019;3;March;Male;Not Recorded;White;Drugs;No;2
2019;3;March;Male;Not Recorded;White;Other Offence;No;2
2019;3;March;Male;Youth;Asian;Assault;No;12
2019;3;March;Male;Youth;Asian;Assault;Yes;3
2019;3;March;Male;Youth;Asian;Burglary;No;4
2019;3;March;Male;Youth;Asian;Driving;No;1
2019;3;March;Male;Youth;Asian;Drugs;No;39
2019;3;March;Male;Youth;Asian;Immigration;No;3
2019;3;March;Male;Youth;Asian;Murder;No;1
2019;3;March;Male;Youth;Asian;Offensive Weapons;No;25
2019;3;March;Male;Youth;Asian;Other Offence;No;28
2019;3;March;Male;Youth;Asian;Other Offence;Yes;1
2019;3;March;Male;Youth;Asian;Robbery;No;19
2019;3;March;Male;Youth;Asian;Theft;No;4
2019;3;March;Male;Youth;Black;Assault;No;44
2019;3;March;Male;Youth;Black;Assault;Yes;5
2019;3;March;Male;Youth;Black;Burglary;No;9
2019;3;March;Male;Youth;Black;Burglary;Yes;1
2019;3;March;Male;Youth;Black;Driving;No;2
2019;3;March;Male;Youth;Black;Drugs;No;98
2019;3;March;Male;Youth;Black;Drugs;Yes;1
2019;3;March;Male;Youth;Black;Immigration;No;4
2019;3;March;Male;Youth;Black;Murder;No;9
2019;3;March;Male;Youth;Black;Offensive Weapons;No;77
2019;3;March;Male;Youth;Black;Offensive Weapons;Yes;1
2019;3;March;Male;Youth;Black;Other Offence;No;143
2019;3;March;Male;Youth;Black;Other Offence;Yes;7
2019;3;March;Male;Youth;Black;Robbery;No;106
2019;3;March;Male;Youth;Black;Sexual Offences;No;15
2019;3;March;Male;Youth;Black;Theft;No;28
2019;3;March;Male;Youth;Black;Theft;Yes;1
2019;3;March;Male;Youth;Not Recorded;Assault;No;2
2019;3;March;Male;Youth;Not Recorded;Assault;Yes;1
2019;3;March;Male;Youth;Not Recorded;Drugs;No;4
2019;3;March;Male;Youth;Not Recorded;Immigration;No;1
2019;3;March;Male;Youth;Not Recorded;Offensive Weapons;No;1
2019;3;March;Male;Youth;Not Recorded;Theft;No;1
2019;3;March;Male;Youth;Other ;Assault;No;2
2019;3;March;Male;Youth;Other ;Assault;Yes;1
2019;3;March;Male;Youth;Other ;Drugs;No;6
2019;3;March;Male;Youth;Other ;Immigration;No;1
2019;3;March;Male;Youth;Other ;Offensive Weapons;No;8
2019;3;March;Male;Youth;Other ;Other Offence;No;8
2019;3;March;Male;Youth;Other ;Other Offence;Yes;1
2019;3;March;Male;Youth;Other ;Robbery;No;2
2019;3;March;Male;Youth;Other ;Sexual Offences;No;3
2019;3;March;Male;Youth;Other ;Theft;No;1
2019;3;March;Male;Youth;White;Assault;No;22
2019;3;March;Male;Youth;White;Assault;Yes;7
2019;3;March;Male;Youth;White;Burglary;No;21
2019;3;March;Male;Youth;White;Driving;No;2
2019;3;March;Male;Youth;White;Driving;Yes;1
2019;3;March;Male;Youth;White;Drugs;No;78
2019;3;March;Male;Youth;White;Murder;No;2
2019;3;March;Male;Youth;White;Offensive Weapons;No;38
2019;3;March;Male;Youth;White;Other Offence;No;135
2019;3;March;Male;Youth;White;Other Offence;Yes;12
2019;3;March;Male;Youth;White;Robbery;No;46
2019;3;March;Male;Youth;White;Sexual Offences;No;10
2019;3;March;Male;Youth;White;Theft;No;34
2019;4;April;Female;Adult;Asian;Assault;No;16
2019;4;April;Female;Adult;Asian;Assault;Yes;26
2019;4;April;Female;Adult;Asian;Burglary;No;3
2019;4;April;Female;Adult;Asian;Driving;No;9
2019;4;April;Female;Adult;Asian;Drugs;No;8
2019;4;April;Female;Adult;Asian;Immigration;No;9
2019;4;April;Female;Adult;Asian;Murder;No;1
2019;4;April;Female;Adult;Asian;Murder;Yes;3
2019;4;April;Female;Adult;Asian;Offensive Weapons;No;3
2019;4;April;Female;Adult;Asian;Other Offence;No;54
2019;4;April;Female;Adult;Asian;Other Offence;Yes;15
2019;4;April;Female;Adult;Asian;Theft;No;17
2019;4;April;Female;Adult;Black;Assault;No;56
2019;4;April;Female;Adult;Black;Assault;Yes;37
2019;4;April;Female;Adult;Black;Burglary;No;7
2019;4;April;Female;Adult;Black;Burglary;Yes;1
2019;4;April;Female;Adult;Black;Driving;No;21
2019;4;April;Female;Adult;Black;Drugs;No;18
2019;4;April;Female;Adult;Black;Immigration;No;3
2019;4;April;Female;Adult;Black;Murder;No;4
2019;4;April;Female;Adult;Black;Murder;Yes;1
2019;4;April;Female;Adult;Black;Offensive Weapons;No;15
2019;4;April;Female;Adult;Black;Other Offence;No;139
2019;4;April;Female;Adult;Black;Other Offence;Yes;41
2019;4;April;Female;Adult;Black;Robbery;No;5
2019;4;April;Female;Adult;Black;Sexual Offences;No;1
2019;4;April;Female;Adult;Black;Theft;No;20
2019;4;April;Female;Adult;Not Recorded;Assault;Yes;1
2019;4;April;Female;Adult;Not Recorded;Other Offence;No;8
2019;4;April;Female;Adult;Not Recorded;Other Offence;Yes;3
2019;4;April;Female;Adult;Not Recorded;Theft;No;1
2019;4;April;Female;Adult;Other ;Assault;No;2
2019;4;April;Female;Adult;Other ;Drugs;No;3
2019;4;April;Female;Adult;Other ;Murder;No;1
2019;4;April;Female;Adult;Other ;Other Offence;No;15
2019;4;April;Female;Adult;Other ;Other Offence;Yes;1
2019;4;April;Female;Adult;Other ;Sexual Offences;No;1
2019;4;April;Female;Adult;Other ;Theft;No;2
2019;4;April;Female;Adult;White;Assault;No;76
2019;4;April;Female;Adult;White;Assault;Yes;74
2019;4;April;Female;Adult;White;Burglary;No;20
2019;4;April;Female;Adult;White;Burglary;Yes;1
2019;4;April;Female;Adult;White;Driving;No;38
2019;4;April;Female;Adult;White;Drugs;No;57
2019;4;April;Female;Adult;White;Murder;No;5
2019;4;April;Female;Adult;White;Murder;Yes;4
2019;4;April;Female;Adult;White;Offensive Weapons;No;22
2019;4;April;Female;Adult;White;Other Offence;No;773
2019;4;April;Female;Adult;White;Other Offence;Yes;77
2019;4;April;Female;Adult;White;Robbery;No;10
2019;4;April;Female;Adult;White;Robbery;Yes;1
2019;4;April;Female;Adult;White;Sexual Offences;No;2
2019;4;April;Female;Adult;White;Theft;No;101
2019;4;April;Female;Not Recorded;White;Other Offence;No;4
2019;4;April;Female;Youth;Asian;Assault;No;3
2019;4;April;Female;Youth;Asian;Drugs;No;1
2019;4;April;Female;Youth;Asian;Murder;No;1
2019;4;April;Female;Youth;Asian;Offensive Weapons;No;2
2019;4;April;Female;Youth;Asian;Other Offence;No;5
2019;4;April;Female;Youth;Asian;Other Offence;Yes;1
2019;4;April;Female;Youth;Asian;Robbery;No;2
2019;4;April;Female;Youth;Asian;Theft;No;1
2019;4;April;Female;Youth;Black;Assault;No;9
2019;4;April;Female;Youth;Black;Assault;Yes;2
2019;4;April;Female;Youth;Black;Drugs;No;4
2019;4;April;Female;Youth;Black;Immigration;No;3
2019;4;April;Female;Youth;Black;Murder;Yes;1
2019;4;April;Female;Youth;Black;Offensive Weapons;No;2
2019;4;April;Female;Youth;Black;Other Offence;No;16
2019;4;April;Female;Youth;Black;Other Offence;Yes;3
2019;4;April;Female;Youth;Black;Robbery;No;3
2019;4;April;Female;Youth;Black;Theft;No;8
2019;4;April;Female;Youth;Not Recorded;Other Offence;No;1
2019;4;April;Female;Youth;Other ;Drugs;No;1
2019;4;April;Female;Youth;Other ;Other Offence;No;1
2019;4;April;Female;Youth;Other ;Other Offence;Yes;1
2019;4;April;Female;Youth;Other ;Theft;No;1
2019;4;April;Female;Youth;White;Assault;No;13
2019;4;April;Female;Youth;White;Assault;Yes;6
2019;4;April;Female;Youth;White;Burglary;No;5
2019;4;April;Female;Youth;White;Drugs;No;6
2019;4;April;Female;Youth;White;Murder;No;1
2019;4;April;Female;Youth;White;Offensive Weapons;No;3
2019;4;April;Female;Youth;White;Other Offence;No;24
2019;4;April;Female;Youth;White;Other Offence;Yes;3
2019;4;April;Female;Youth;White;Robbery;No;6
2019;4;April;Female;Youth;White;Theft;No;7
2019;4;April;Male;Adult;Asian;Assault;No;100
2019;4;April;Male;Adult;Asian;Assault;Yes;160
2019;4;April;Male;Adult;Asian;Burglary;No;20
2019;4;April;Male;Adult;Asian;Burglary;Yes;3
2019;4;April;Male;Adult;Asian;Driving;No;88
2019;4;April;Male;Adult;Asian;Drugs;No;173
2019;4;April;Male;Adult;Asian;Immigration;No;92
2019;4;April;Male;Adult;Asian;Murder;No;28
2019;4;April;Male;Adult;Asian;Murder;Yes;14
2019;4;April;Male;Adult;Asian;Offensive Weapons;No;49
2019;4;April;Male;Adult;Asian;Offensive Weapons;Yes;1
2019;4;April;Male;Adult;Asian;Other Offence;No;407
2019;4;April;Male;Adult;Asian;Other Offence;Yes;123
2019;4;April;Male;Adult;Asian;Robbery;No;14
2019;4;April;Male;Adult;Asian;Sexual Offences;No;48
2019;4;April;Male;Adult;Asian;Sexual Offences;Yes;6
2019;4;April;Male;Adult;Asian;Theft;No;48
2019;4;April;Male;Adult;Asian;Theft;Yes;1
2019;4;April;Male;Adult;Black;Assault;No;232
2019;4;April;Male;Adult;Black;Assault;Yes;182
2019;4;April;Male;Adult;Black;Burglary;No;78
2019;4;April;Male;Adult;Black;Burglary;Yes;8
2019;4;April;Male;Adult;Black;Driving;No;127
2019;4;April;Male;Adult;Black;Drugs;No;415
2019;4;April;Male;Adult;Black;Drugs;Yes;1
2019;4;April;Male;Adult;Black;Immigration;No;29
2019;4;April;Male;Adult;Black;Murder;No;53
2019;4;April;Male;Adult;Black;Murder;Yes;22
2019;4;April;Male;Adult;Black;Offensive Weapons;No;157
2019;4;April;Male;Adult;Black;Offensive Weapons;Yes;2
2019;4;April;Male;Adult;Black;Other Offence;No;949
2019;4;April;Male;Adult;Black;Other Offence;Yes;204
2019;4;April;Male;Adult;Black;Robbery;No;83
2019;4;April;Male;Adult;Black;Robbery;Yes;3
2019;4;April;Male;Adult;Black;Sexual Offences;No;79
2019;4;April;Male;Adult;Black;Sexual Offences;Yes;17
2019;4;April;Male;Adult;Black;Theft;No;150
2019;4;April;Male;Adult;Black;Theft;Yes;4
2019;4;April;Male;Adult;Not Recorded;Assault;No;11
2019;4;April;Male;Adult;Not Recorded;Assault;Yes;12
2019;4;April;Male;Adult;Not Recorded;Burglary;No;1
2019;4;April;Male;Adult;Not Recorded;Driving;No;3
2019;4;April;Male;Adult;Not Recorded;Drugs;No;11
2019;4;April;Male;Adult;Not Recorded;Immigration;No;2
2019;4;April;Male;Adult;Not Recorded;Murder;No;4
2019;4;April;Male;Adult;Not Recorded;Murder;Yes;3
2019;4;April;Male;Adult;Not Recorded;Offensive Weapons;No;1
2019;4;April;Male;Adult;Not Recorded;Other Offence;No;38
2019;4;April;Male;Adult;Not Recorded;Other Offence;Yes;4
2019;4;April;Male;Adult;Not Recorded;Robbery;No;1
2019;4;April;Male;Adult;Not Recorded;Theft;No;2
2019;4;April;Male;Adult;Other ;Assault;No;28
2019;4;April;Male;Adult;Other ;Assault;Yes;23
2019;4;April;Male;Adult;Other ;Burglary;No;11
2019;4;April;Male;Adult;Other ;Driving;No;15
2019;4;April;Male;Adult;Other ;Drugs;No;27
2019;4;April;Male;Adult;Other ;Immigration;No;31
2019;4;April;Male;Adult;Other ;Murder;No;8
2019;4;April;Male;Adult;Other ;Murder;Yes;2
2019;4;April;Male;Adult;Other ;Offensive Weapons;No;10
2019;4;April;Male;Adult;Other ;Offensive Weapons;Yes;1
2019;4;April;Male;Adult;Other ;Other Offence;No;96
2019;4;April;Male;Adult;Other ;Other Offence;Yes;26
2019;4;April;Male;Adult;Other ;Robbery;No;4
2019;4;April;Male;Adult;Other ;Sexual Offences;No;9
2019;4;April;Male;Adult;Other ;Sexual Offences;Yes;1
2019;4;April;Male;Adult;Other ;Theft;No;20
2019;4;April;Male;Adult;White;Assault;No;346
2019;4;April;Male;Adult;White;Assault;Yes;356
2019;4;April;Male;Adult;White;Burglary;No;181
2019;4;April;Male;Adult;White;Burglary;Yes;8
2019;4;April;Male;Adult;White;Driving;No;211
2019;4;April;Male;Adult;White;Drugs;No;367
2019;4;April;Male;Adult;White;Drugs;Yes;1
2019;4;April;Male;Adult;White;Immigration;No;56
2019;4;April;Male;Adult;White;Murder;No;52
2019;4;April;Male;Adult;White;Murder;Yes;30
2019;4;April;Male;Adult;White;Offensive Weapons;No;135
2019;4;April;Male;Adult;White;Offensive Weapons;Yes;1
2019;4;April;Male;Adult;White;Other Offence;No;2.228
2019;4;April;Male;Adult;White;Other Offence;Yes;357
2019;4;April;Male;Adult;White;Robbery;No;36
2019;4;April;Male;Adult;White;Robbery;Yes;1
2019;4;April;Male;Adult;White;Sexual Offences;No;112
2019;4;April;Male;Adult;White;Sexual Offences;Yes;13
2019;4;April;Male;Adult;White;Theft;No;297
2019;4;April;Male;Adult;White;Theft;Yes;9
2019;4;April;Male;Not Recorded;Asian;Immigration;No;2
2019;4;April;Male;Not Recorded;Black;Burglary;No;1
2019;4;April;Male;Not Recorded;Black;Immigration;No;1
2019;4;April;Male;Not Recorded;Other ;Immigration;No;1
2019;4;April;Male;Not Recorded;White;Theft;No;1
2019;4;April;Male;Youth;Asian;Assault;No;11
2019;4;April;Male;Youth;Asian;Assault;Yes;3
2019;4;April;Male;Youth;Asian;Burglary;No;2
2019;4;April;Male;Youth;Asian;Driving;No;1
2019;4;April;Male;Youth;Asian;Drugs;No;30
2019;4;April;Male;Youth;Asian;Immigration;No;1
2019;4;April;Male;Youth;Asian;Murder;No;1
2019;4;April;Male;Youth;Asian;Offensive Weapons;No;13
2019;4;April;Male;Youth;Asian;Other Offence;No;27
2019;4;April;Male;Youth;Asian;Other Offence;Yes;2
2019;4;April;Male;Youth;Asian;Robbery;No;23
2019;4;April;Male;Youth;Asian;Sexual Offences;No;3
2019;4;April;Male;Youth;Asian;Theft;No;10
2019;4;April;Male;Youth;Black;Assault;No;43
